ili_related,symptoms,cid
False,[],bafyreiby73hgg2tcwaxmkfddz3x6ssfgs2wfzkme5tvnkscif55twrqvo4
False,[],bafyreihniqtvetvss6a52ouydpr5rjb7epohwyveanvmrt7h4t7phhv2ta
False,[],bafyreif2qna7tpickm3ngkw7jlcim53xsctnx2iieczbynijpey5rw7yai
False,[],bafyreiglavgjauvfuqwmya4pr2wwnu572ez36kgpaw2yjjamneg5kyngpe
False,[],bafyreif274quwxrg5ta63tyx7zbiuwhpihdfewcmeajofyguwfk6hwtaia
False,[],bafyreibjkxhntdu7y4sjin4hmengpvajk53ich7hqvbmkqs7hjsamay3mq
False,[],bafyreihw3fqpbipqb4gat77xquf56fpotvljp43e2csn7ibqjl3vy4vuee
False,[],bafyreigwphrt4z5xoi32mbvfmulqifvrzmyywlahdkh3nraozrvzdmgwxa
False,[],bafyreiestfmjd4lgokwzm3spfwtfmhikjgi7irfctgtepzbnvmtc37fdrm
False,['symptômes de grippe'],bafyreigvjyugof4tyv7bssodtuw6tnmbkufx7vlhccmus7ofeflzmqqtvm
False,[],bafyreiat3swjptvh57psyzzvsjdoijx4uclhn2bz43b4d4wryv3ml7a7k4
False,[],bafyreiagyd7ycfm3kvbx66jvtcog5fhlzjy2m2ksjqqidzzfz6pcx4e7n4
False,[],bafyreidzooizm4lmkmj7t5eogg6dqkn7y6i66w4xhrox7d67cu5a2sxuty
False,[],bafyreigv4gffo3fyuahv6d37edval3s2lfkkrp7b3wfbdsk2nbvcjh522m
False,[],bafyreicwbuptdnpickzchym44ptol34tqbj3xeoex3ezdle6xoqprcbuna
False,[],bafyreidqjvsbiztlm3zo7o5qed6q2qdyj2vghi6qpunqf5quspxx2yvmoa
False,[],bafyreiajgdktfkgxm3sylbm2md6f22umq7xde5p37u7v37f45wtpyjczni
False,[],bafyreiddthmljhpu2ainr5jpsuxa4tvf52gm7takyp5h7jx7y6qqxrlcs4
False,[],bafyreigu3wgtgbdjvuhorrn5rq6o7i6clhfyjrcofb2vgchx6rarc45pc4
False,[],bafyreibvxt4mcwc4ez5xxi6fyy2pngdzbyqllkn33oc7zsohupxbfw44sm
False,[],bafyreibb2p4hwvm5gmndh4dtosfzqg62bbqiz77s526vkubsmnyluydgyu
False,[],bafyreicfwvzkm7xj33cjqgpmqvrvvpycbscqpazguer25abnvwtgp7klqa
False,[],bafyreibp3lcbolhhmc2itbowpwaf6aruys2qr2kbkk7yui27zxor23izfq
False,[],bafyreicburbqminxsfqmch3qepyjlcm4nx2cenolrxnlzwcio6iphdorla
False,[],bafyreifvqjq2fgihcv3dmcckuqmqnv4cukajnfqotfsixydvjzwcvxtmu4
False,[],bafyreibsmecwlzseronsaogwg5vboyr5udsrv7m75flxpvk2btiinadg2q
False,"['rhume', 'grippe']",bafyreig3kmv3xyyhbhukmthcwdk242h6nxkqmgiduhuczmqzk3vxv5tm3i
False,[],bafyreib4fu46mca4kd7hz6mrk6vc3wydlwfjqufiypcagsqb2pfn6y7cbu
False,[],bafyreiel2d6l4du7rn56vkhhxd3nqshlwlvqjv5lf7ihkcmwylwody6qv4
False,[],bafyreicxbhhbb7tjvg33jd35w2p7tk3x32oemrqfonevzaeksbdhaivup4
False,['la grippe'],bafyreihujlipsofxrmy2qht5d63qopdvczc5ggznvued5bm5npbgc7bip4
False,[],bafyreihtghckzkxdkilbwvyhqnmwjlqiokimqoag7w65m6xr34ixnsc2lm
False,[],bafyreihdjvmsuzejjrev4puk5i6gfbegwp23wm4p63oz7rb35ucbhy3dni
False,[],bafyreigspdsncovnhg6dhgmahyax524hadalnd5dh4avh6wfc2tjclocoq
False,['symptômes ORL'],bafyreibcjayakmqsz5adk7asyczd55hk6fgpwxvjprrepk7hvqv2qpxsi4
False,"['fièvre', 'courbatures', 'rhume', 'toux']",bafyreigjou4si5w7n5yg4iyeponidvjrefdu7lubuygdzuhzaoxp43tmem
False,[],bafyreigojdq737qjdaj7oupsufx3ybzzlnnx533cn6avhcfhmuhl7hbjcq
False,['nez qui coule'],bafyreibgmtczqog5sxorlhbhxxq2gaq4g6kwiud7ree6qt5iz64lggipha
True,"['jai chaud', 'jai froid', 'sueurs froides', 'mal a la tete', 'mal au ventre', 'mal au dos', 'mal a la gorge', 'mal au nez']",bafyreia5ero3lgkk7lyylmwuzwbyyse4f4anm5suzeqcwsvivxt2slcma4
False,[],bafyreigtqcawrujvoxh75kejbo2fet2jrerloflobjajafk4ald6yzez5e
False,[],bafyreighfyrkxzb3ssoh6o6lern6645bzt4hdnyzo4n2n2mpbupw3lcaka
False,[],bafyreigysnz4pxgfmhmklhbu5vbnj5rhhbaemuzixjkod3w2pgzqlqg22i
False,[],bafyreifzuak3x4htcxd6igqidfbhr7jiy52v6m4nz24jxiyb73wtiz6znu
False,[],bafyreifmjz4jsyi2lutmzmjhqoj7zv262oxto2lvu2hstwcib4vclquqee
False,['problèmes respiratoires'],bafyreihw3vynxksg7jd2h6ftljuiowgssyhnadefvadueeu2gdthmdheem
False,[],bafyreiab73vmwy2xracz266mfqd3zs2wylvvkep67h7awzp5ynzh52lzku
False,[],bafyreihmdoz2whfxizu33oj3dcxdvekhesnp4ibcecgrm4xcskfro45i3e
False,['grippe'],bafyreievmkppxxocuhrlfx7p3ybveurdrzdx3pp63pd7o7uskjt2bxj5du
False,[],bafyreihefniwr264jqykgq76llah5dpuwn6ijl6q5nvm4fhb65wzregt2m
False,[],bafyreiepxnroqrrxhj5eh5cjrnq4i7s7xrowvb5wl3nhku7lv7mqojy3zq
False,[],bafyreihe7c72qut3xsyyait7lvldmjmyxroedrywb4a5jo3lt4lxqc5zla
False,[],bafyreibt5jt3inn4gjwcazuoettsj4odp46bqukafur6fhsvmhoru5xgdq
False,[],bafyreiew42szbpn3zu7gy6fasic7s4esiefs463qn67o4a4helxgqhxhty
False,[],bafyreiaaqn5xcm6upzcp7jnjmk3fqcqflaoy5h3txao4hxfgxberxta4ba
False,[],bafyreig5k2emyucqzmxhey2jqdabwmgk3zzrwdes77i4lh67w6m2ekof4m
False,[],bafyreie5pkbqejqcp7shphrcy4ub7ordyvbdjib6irkmqne3sp37ow6loa
True,['grippe'],bafyreigehe5tcdbqgtj3mdohs7loj2tzhqbj2yjj4z6lhchkshdikk3uya
False,[],bafyreiebdwlijgi63l42owyxtqpbtfktexjpdp2nzouxqi6lwjjxcwi6c4
False,[],bafyreibik2l4ltfpkqafwahxo6tcadzg66jn47ftibjkzijsno6zk7nck4
False,[],bafyreibrds6jbemycelvtwo5ohpxvjbzqwa5fxuqgqpf2cl7c4f4rvkita
False,[],bafyreiff5v6e5pfcqpcnhd3exlbxqhvlgogjfx4qzhaa36z7l4gp7hf3om
False,[],bafyreih3dktl6adeyushj7jnsh4hkwe3ab2agcun2ykr2hsopex3xrke4u
False,[],bafyreidcbwpq7ybecdjbi74sfhnd4q7illpb4kfhtap7qbwl3uiiwn7svi
False,['grippe'],bafyreid42secm46rfcnbxhnj3msteay3uhe62aurkdd7pyiptuysjovygu
False,['décongestion'],bafyreidhbghrs7svr77emxt5mb3ulmkkpdaeasjcy3z7icuz3qyjuxo6pe
False,[],bafyreie7cefisbrehvjbrdqg4r23mbbprt4teqccrpx7zerqvrunioyuju
False,[],bafyreievu5qhxq3xdvtvxv4xxyvbwniltvp3w7qljveg4pgyjzffrj3hsm
False,[],bafyreiexdu5yhbqoqkg2i2kwe4255pkwe3mfvnw3it67lqkb6gorzsf26q
False,[],bafyreicucsmmbhq3midevw76z7ssogfp35tpq6lqxmqjeubgm6ou35kerq
False,[],bafyreif2r4qf5afowsbakhrwi3zpz2syhonkkksirjt6hfsdtklpxxn77a
False,[],bafyreibte4vdwgi4virycaf23nnumsz5az4zjibuucwsbq2puq6rcnom6y
False,[],bafyreibvkmns4hhok2nnwbecdz32f7afpebgswcup5i6u3cyaoycudvnga
False,[],bafyreic4jvirnrq6vuv6owwwfdtp2ifjbgyh6g4hbc6pkabigzr4chxepy
False,[],bafyreida5ujy5hst3lk7avhchdhyessaqemvz4wx35lysfo2simdyiqbg4
False,['rhume'],bafyreihjjmjkeracmmyxkswmecb2x5sklgbcdmjmpg7i2o5rsiwikbinau
False,[],bafyreifjhncf2adhqpb46gxpgghfp57rodbhdsyuiuololf7pswjcsmt64
False,[],bafyreidvogexyvg3bjik33ff24t6rezpympq6vlojg5pf2lmal4h7grbsq
False,['la grippe'],bafyreiefxtwv4rj3pwwwscblwz4t5p4jcyjnavnch2r2ue7czednwizo6u
False,[],bafyreigtikzixdnfwkrtei6ma6ye2bo6r44o4etcn2x4b5nsah4k4kvduq
False,[],bafyreib74e2pc7gu772dkwdgqhhrk4kfdayrspfpbebvgi4rbwxyqztxuu
False,[],bafyreiducesce4vu5kqnxq2glyaipik43abpkr4z6z6n7szpwcsyrgnyza
False,[],bafyreigfl7o3xz64vfranqqvzplicdkczwthayusczjxigr2yhppjv4ajm
False,[],bafyreibwi7kabl637e6iv6jhvqy7xewam3tsojvuruamf72wzlsbtcz6ja
False,[],bafyreifrmphhnyzj3cr5wgygsj6q2cm65an2xeczlm7bopg5olnhzbf44y
False,[],bafyreifhnsitdbtbaplpacwyehjnahphb6jsndhtav7b73eu3dhajvctfm
False,[],bafyreidxr2kjg2qxnoxgld565pzxvljpjafnwzcpdzzp5vhyrwfkhfdi4m
False,[],bafyreidccosirw276z433ycgy7lttooc5hhzadt74qkf5zy6hvq2wp7oke
False,[],bafyreicxfu2yecp7473pmaz4cfmnffdvln7ek7ebrdoahb2u6y7ojqjoiy
False,[],bafyreieogfg7fxptoffmirnw4yznjk6go7hhzrobwznrhbzwqtmakusfkq
False,[],bafyreigg5ll3humrhdnbx3asmuh7wxjubizmu4cpo35itconkpjpb4ztlu
False,[],bafyreiglbqtwvpujpm7mli67x7gj5st3ckm43shvpc66atxyfmlfcpdqli
False,[],bafyreidca3wcmhsbysmadvhyn6mycdopayzshaiqwudnxku3427zm53ksq
False,[],bafyreicskrgbymeko46wur2esxvg72yuhj7gdwqzaqgq23vozxpd6ezxi4
False,[],bafyreics264u4c5mzhlwakuxo7uyqk337atiwvj7x5ko7csjvvuburqzni
False,[],bafyreicykfahsjbjf3zru63rkpjm54ltcenfv7dgwd5eu7zsml3rmpef34
False,[],bafyreia75jskmlbv5e55zvlfxuescjm7zlrxdvmyqbzvvugnrajnatsg3i
False,[],bafyreicqmp3hlln5lmjq3ommw4ox67rwepsgiforbbv4bkb5lurtlql7ae
False,[],bafyreigmtwr2kwlxokpy6gcirnrc5bbqfrzd3gqcxni63ie6qzsilvxzhm
True,['grippe'],bafyreicpe6md2c4rokfzgmvwxfc5pl5kuaxjino6qcspo74jbrvzscpqce
False,['courbatures aux YEUX'],bafyreigti7fdhfy3qw2issscmg6etviavl5twuimjznyz65o5h36dtl7ba
False,[],bafyreieklptgbqrsar7spkmra6c7ehw2rf6jhqxh4xibd77nin3telw27e
True,['grippe'],bafyreih4t3puuyqogteko5bzp2drl5uptawyoyxwdpmm2rbbe35qy5osty
False,[],bafyreibokibhf6qrirmjqyqyr25a37kuzz4c6jhc4inadas5bin2jeqxoi
False,['grippe'],bafyreielffpkm3vbbbtgidmixoblryvoecdvpr33ckalmmunvctzwispka
False,['grippe'],bafyreidqgnrmzglxzxhn6o4awtwvi7l5fajbwae3n5h4xt6bjomygkvlba
False,[],bafyreih3rzpby274c5lyua3nvxdztdxtwwhvqymja3pqcelrzl7ocgqdni
False,[],bafyreia3g7t3zcixwovg5fypp2weo47ggxkh3enzhdlvujjf57ioiahmaa
False,['grippe'],bafyreied332pmomm4lqlsv5ray4smwgdgn3myymzz475wldhycuber4nny
False,"['grippe', 'tendinites']",bafyreigyr6ftjkws7fiftzicgtf4iobxclchjx7jddsdcoijy3cbidadmm
False,[],bafyreidkemucfwlkn2dfrvqmlnywtcxdwn4qqmtwkm6r6mri4dsfdbsypi
False,[],bafyreifksrqqdtuck2iaopladfw3gzotvrofq73u5aew6wanlokwtkcvj4
False,[],bafyreidunklyoqs27pfakre55ysa537xu6el3a73qggmx2sdruskybeosu
False,[],bafyreidds2xvy4dqd3tifaohfjwezn3h4we2nsomnqz7xt3zg42vatnyoi
False,[],bafyreihrrr7dlysaruw2go5jnn2mtdkpxjljxewncocezac3pjj2tap2oi
False,[],bafyreidizdik3npc422pc62jlye3a7vjaqmfxdvadacjqfyb25ruxsi4qu
False,[],bafyreib4lb4733qwu2lx4j64peinj6exmsoocsh45mz4yfe6ia2mj3vtby
False,[],bafyreif7hicbutjcrgi4qvlada5vdzt2ofmowtm62fts4svxbcdi7brt3i
False,[],bafyreieekzbcfsriu3tus7wmw4jcrhv5qufiyydhbzs4ieks3pdi56seie
False,[],bafyreigryztbf5wkkjzdsoo4o5dafhc5qzizhyy6t5esepjlsea4tteu3a
False,[],bafyreihl6mydnjbihkjk6jzu2bponn43dycquxga5kvozi3xnq67ib6hki
False,[],bafyreigacalditevauowupp266pkjd5jlaebjdgkojxd55mgeu2wo4nlme
False,"['grippe', '#Covid', 'fièvre glandulaire']",bafyreicf263i56a5w7dhxamrv63ig4prvkv7lqobrjznnrlqixg3tfg324
False,"['rhume', 'grippe']",bafyreiajuzde7pdhjcwgxujkf7oox7chb2qsthw4o6kjmwnnzhayyrnw7i
False,[],bafyreicjmekyp5zhu5q5vtpbticljcks4ftzywlqrwuki7ida6auus53hy
False,[],bafyreiaoe6trcbqragslagmov5eoc44527irvo5vxcb77z4ujvmixpmgey
False,[],bafyreie7zyg3bhj47yttttpju47petfpphlopbbxvsmkpxbs2zghwljozy
False,['grippe'],bafyreiene7a47e7z7gtxpfhqsguwsvkmshx3ddtdxwphzpjlz4aphsmz4u
False,[],bafyreidiehe5hhfg5xx7m5mhb74lggsxswkgtzpbfxgg7acqfux66minoq
False,"['malade', 'la crève', 'grippe']",bafyreigqe6uqrbm7ellcaemajnenjqcjv7sjeytrfh557xllsb7ktxmori
False,[],bafyreifyghuphjfgw2yqqpqflb3it6lgvaiuvjsqtyhfaehiohib7fn6ji
True,"['grippe', 'douloureuse']",bafyreibipttprjcwcnypq2otoopw2l3rbcfur22s2m5uu4iumsg4s3hzb4
False,[],bafyreiaqemd44arj7nx5tyfa33tbdddfsqqdk7wafybolnibnvuhm23tve
False,[],bafyreidxinxgcmksxfwetafprkqzxhca7qymbu3zfczrresv2mfinyvaie
False,['grippe'],bafyreia4qfq7ls4y2u2o3wabq6e5vyb47nra2u6jk7dnjpe3b2kosibhui
False,[],bafyreibofyhzsig2nbtpcm2ib3qk64ardmr6g2let2rgccpxafdlk2dvji
False,[],bafyreiac3wbegdzceuuf4falqygytzlkkl7ht4avjvc4j3v6caxu3icmwm
False,[],bafyreifafhnuuox7jahvmjp4ypjfnzrvdqidrujnxaknetibilto3cv5be
False,[],bafyreiedj4ztm6xxklljw5c5jwsqxmv7s7v7auh5x5qq2gq4g54cjdnzcm
False,[],bafyreid5rfietibkxqcfsj6jylo3arujfmhhxml2hbah76xob7jxspb7du
False,[],bafyreiaz6boruhqp4soqvs5kfppkhptwvlf4zxx4f7xwdlyxa3x2pvnnim
False,[],bafyreietfz5anueymneuzpg3egotr4r3cwi3hb3rnjp22teqwz4hgcj6p4
False,[],bafyreidyuaz3cefewm54ihayi25rrogr5gaa2zulf6ttupnnwub72xghj4
False,[],bafyreibkpkjxey4w7vmog6bhitbljo4cgvwwxmi3rm5crdjjolte3osivu
False,[],bafyreibmnfp5r5kivj734w7if2aq4fjzlknh4pdmck6doivjrgl7i3hbqe
False,[],bafyreieoqjigkgqseurjsqkhoop2nmah2g45qmw6zxzrxzugiwlbwcoc7q
False,[],bafyreifmipax4go6fr7jfygdpu5qiheohfyur36rn5hhta3hcstav2t3gq
False,[],bafyreihlfdlzwul2ypg45tpwkyhe2pzo5cny4oouh2cvt2tpfaov4klitu
False,"['toux', 'bronches en vrac']",bafyreict7ldrfmklrxrcrtu37ljexuhxntxwqlup2m22zptfoj5aofqxgu
False,[],bafyreiddnou2n6fwn6tq4jdtnsab5exemycqc6cstazn4ziby7jgjv672q
False,[],bafyreihc4x3cww2upxufjecxtvqrjw2yycwc76qazosedcdsk53kagz64m
False,['grippe'],bafyreiebfey2rgq3eg5y3c6oit3xavztwtvegl4fuy6og3zikb3ryifje4
False,[],bafyreigb2nqutjuztt4bhqpybvhnj6fux7h52if7oq4lt36xsroszbnbf4
False,[],bafyreifacp7buvjclynp3oacz5v77qdjrb3zjyp5dgat3pjuedszgttahu
False,[],bafyreihewhgmotwe2axgqc6xeygowfpwn3aszb3gmsg2ivrtcaduglvszy
False,[],bafyreigb3iiijtw3yvwauightaisngtfghjmftdqbpsjxqzd2pfyrywhhm
False,"['malades', 'début de grippe']",bafyreia63di75oala3zh6xnlijpdvynf26bqpjio27nv6n7mjuocpjicee
False,[],bafyreif7jpkrjav3pzqg3ydkjgr23cqtsezjxohyp7rfylai3aumc4mm5i
False,[],bafyreiamdmpetwik7zsuz56eucyr25shptbvfvtl6g4r3ujctgwwllzuim
False,[],bafyreibldpjtiqaipncjydvweinhdsrthshi53ps57glgiow6ttpo3yqrm
False,[],bafyreicutofpctbpw6tdewd6ff5zp3auolf2yic63aqx4yakhwlv6vzy7m
False,[],bafyreifivokeeevtoq5scjzhdtetbwlygnin3ibuwisptvyqivja6aktem
True,['grippe'],bafyreihgqyixo3owpsxjrjmzchn2yvdbbyyjtgtogjpgyhy6zxh3ycjqde
False,[],bafyreiaokh4u6qu3ky6hsi6725zg6a5iqtplb32ifsk4s5rplhi3v2o2xy
False,[],bafyreieuqikj2nrwa6r2nbdr3ofvmymmukf6xn4yb4x5h265bmd4lzv4tu
False,[],bafyreifh6usnddpsqdpbv6hyecrry7a622grr3q7kw5l2alqu3zteghqti
False,[],bafyreihbkjaful2ulvhow5aprpkanbjfn55umdwr44ibmkyaqcbn4khcry
True,['grippe'],bafyreigmvold7kvdp4gcvqrdqn6qqbsnllsr5vgioq6mrzlrm6ydyuc7a4
False,['grippe'],bafyreigirx55rddh3r3opfv2bpzjbocutshbbyoniremr4pbn42dddmkta
True,['grippe'],bafyreibi7o3rbnum4hnrj3j2dph5bmqgmqhkjrwunsovgk2e3pz5u5oqhi
False,[],bafyreigp3r2js5l67lsq45dqcfonu6gur2sraazucmimmh3vyu2ywly7za
False,['grippe'],bafyreiaapzrt3bsiznvms4kpbpcfnceyotgkz2phvfbmlggkk3fres6xrq
False,"['fièvre', 'courbatures', 'grippe']",bafyreifckfotzxzmf6miafkefwtct63pgbv2vxwwuli23qip2y3p274gya
False,[],bafyreifwsjnfow3mbetrlxxrszqfqmmwogro4v3qqb63orfczl47kmblse
False,['nausées'],bafyreieyzrpjsoscoyq3ovhckav7b7mniitusbm5gmdpxhr7wxpsu4sc5y
False,[],bafyreiajjk34kanhizs6qz7x7mrdumiivlbgnpt6ucffgqn5mkwth3qbkq
False,[],bafyreidd3zhwbzp3e5a2ol4ve6357up6dfhtt7inrhlgjwrtkswxlzj36y
False,[],bafyreic34ab344hqkiyqceaznowxnfov4qwnyqfocrblbbpnnlji23tysq
False,[],bafyreidqgch7cta5j3ram66jtoopqiyzttog65lyml34jw3i3apdjhhinu
False,[],bafyreibpxom5awp5w4k5545zl4qjavdq4biltnvrxr3rzjapci4ieifxv4
False,[],bafyreicnc7i4qfgbh3gsqk3kitmvfjz3dr75mqzdn27fxxnwqp7abeb4xm
False,"['épuisée', 'bras gauche défoncé']",bafyreia2cou5gycvou4i4pr2ocfw256t3e3nztog7swzazxf5ane6y5jwy
False,[],bafyreicye3fx6dp4wg73lylyxinbe432zxpspevy53m46l245ksulmgk7y
False,['rhume'],bafyreigcosohapekj6adfhhquqsjpzazgkwxzb4p4jf6gwtmjevoyqwtxy
False,['grippe'],bafyreiekd5za6hq5nzuhuwu6q7whlqtua4wjqwijaz57y3ngmstok4fezi
False,[],bafyreiekril3sw42do7rh7c2l2od24dygvfcw7cy2sez7t5hvorncrde4m
True,['simili grippe'],bafyreicm55qfcmfkli5k7gkrlde6bhl2c7feltaf2kmd2ztncdi2zvbyaa
True,['grippe'],bafyreigvabrjohei66tbthowmuucml2i6bgiujwge5ezzxv2bqv7olv3fi
False,[],bafyreidpbuc5tqba7p5vvqdsq6gtnqfvirbwvrumyt23kbvocdlx7idgpy
False,[],bafyreiaypblj37kl5cdxtuyj4mh6jm63isnrjmbhwrhgcnjzm4gwl6xnqi
False,[],bafyreifrb56te7lhlrvrquwusd7bwnpjr3ki2nxpokcxtvmyqidz64x3rq
False,[],bafyreict6vhder6w5x7ls75n5vmy5rp7ddlnunl55m72jkym2yfaoalevm
False,[],bafyreibsadeehgbs3flzwj6j5wtzfehgbs22jgaepicx5roolblcngww5q
True,['grippe'],bafyreihan6lqegkamru7facnxi3tx7henzkvsfdc5bbixcp4bxzwuqeyxa
False,['grippe'],bafyreibm74vy2fug23bg53ypdbwwlrotq2w5hdmgrjek2veztb3onkpkuq
False,[],bafyreiekwhmad5iuigrhy77iabk4dyr5muh7b6q3dhh4mururzwy74mbge
False,[],bafyreihu4vikyiicmb4dp6mvniwjyx4h7czh5mcsvvmpxewnfc3uym45w4
False,[],bafyreid6iklnsbpvec62u5u6ix2zpxkibagwdccx5zmuiegq5fw5kl4ifu
False,['grippe A'],bafyreihtblel7sfgmtoigls7zjr6u4rsyndpj62why6cao37d5safvntaa
False,[],bafyreigqjexdlfovmeekwrkdi5hrykbe2mowukzowv6dmwmvvfg6uaxyeq
False,"['malades du covid', 'grippe']",bafyreihedbeb7hume65nqfxun37nptzfmst3kmvsjztuvd7sizgexnyrpq
False,[],bafyreiezbjonc6nce3v4fg3aytuxprtjskzn64fwpuimwp2mfzvk4libze
False,[],bafyreih4hr7ehnhpj72hx2zjtj4rsq3dfhtpfvknbnw6frelvozwyaxc2y
False,[],bafyreiatk75myhxqzn726ukg6v4s7s4qtqzultzrysglcf6hc6n5zyi654
False,[],bafyreicwlllabi3mjxm7yzesntxruxaengirgtqmheeirliag2ak5yuwmm
False,[],bafyreibuho3kqsrmewhr7n5owokwly3z3cuks7q7hjytg5jpdwcaiwkao4
False,[],bafyreiai6qadtxvulsucnn56bm4ulhzmpap3zquzjmd57llu6q2yb63fwm
False,[],bafyreiecmsbq7mdhbt7crl5oo2jlcxgcds6syspwqoktohwwy5zepnj2lq
False,['grippe'],bafyreigvww7cqqgl4t2gfsmk2ak2uuyyk6wervfqc4gsbckbpqmdh5pxce
False,['toux'],bafyreiblvovj3strkxiqenkpat4t2k54qjuwui6burikkp7qoda5ua46nq
False,[],bafyreibda63jelv2fryuw2gncnktcromg2yammpqadjqqgid3hdw4ttn3m
False,[],bafyreiahs7cjt56st6qqr3jyisaiqi5o5wlkt2sdw4xtlzh7rg6jqyqkqe
False,[],bafyreibnmrqu2uldcp67dy27jazwnp23ny52vzxlqnebuaz6ivypnu7k5a
False,[],bafyreibqfi3o3bpchnfofifknkk76yqkaniqghfyhah7sjmevfydrj3nzm
False,[],bafyreic5i35in5vqsxektxizdvk4dszfiyqt3juesph75cyejctfcq7x6u
False,"['grippe', 'VRS', 'rhino virus', 'covid', 'coqueluche']",bafyreieajd3ddmdcwnvinf73etyivuzkuanjub36zau2w3hywrkszzwjky
False,[],bafyreiajmjwli3fiorj6nx4wouzthtyc5pk2aup3dc7ifqwwbpcge5okhm
False,[],bafyreig2oojccmy3zclgektgzlrwlsjboey7g5as627jyamhmz2ag7dicy
False,[],bafyreidz52qrdk6lreqjiaizxfdrpozm45lij2zqznzj7kyrvfxm6qupce
False,[],bafyreiguyt3wxtzwhs6cueajtrqbcjxv7do5lacjqcrwtgqplstboz44nm
False,[],bafyreifpnzwyjkxeieztdz35iuh5zbjqyqsxp44hp4tvzdykirjt3vsmqi
False,"['toux', 'gorge', 'frissons']",bafyreigw5x3i5vnjkuvt3tfsfph73o5p3gk2gljowytu2xu2zu6mq2xcku
True,['grippe'],bafyreie27ndwr5gonss3qnoyk2aawllsy2ajamcequqzhehoz4mdburfri
False,[],bafyreidz4w2jk2bmhwsd4orplezwaigcgqcjqbuefchs7swlhgqhgsxlye
False,[],bafyreicnffyueup6qpkrcjm7ta2vkpiat4ljpur4hupwrjicq3ngpv5hye
False,[],bafyreieswwxb6blss2xd5mj57tj5syaojm6yxxam4rm7idjqoxnutpeqtm
False,[],bafyreibvhcjx4vs3lemupcv7grpszx25sonqfiqqwg3mzqswoh3r7avjpe
False,[],bafyreifadnhaxhi55xz43vepelwu7vkkevxhf7satx2aeywkjsdclxq35m
False,[],bafyreif5mguixjtg66ppdoyjwrqwp63weq5iioxi4ofpydwsl7dzgrapcy
False,[],bafyreib4etqqpylytzb3y2dad2lt5doqia3t6p7bvmziqcseowabqhyoxe
False,[],bafyreifr6d4vwjb7xdmxt265yp5rsahgwlohzq42fhr6alfixoi7pwuzgq
False,[],bafyreieepyuzgh74bz63ccvsnn4no225atnboacjeppo2bgglc7wfeanuu
True,"['crève', 'vomissement']",bafyreidfbhoxpb4dki2dfw2tukegnyy467pct667umtx53npaaefn2kkxy
False,[],bafyreieiwxjj6lljfmumcwqeexygdpyv4em6vkipvvky55m7liw2m3v764
False,[],bafyreidfixxiya2qhg2dtoqktdwovzet2kmohwuq6dk6wqhuyxpqkhpgqu
False,[],bafyreifmu5754s4xmwc5w7rzjd7rulmhcyox7ezasytfkctvir7ct67h3m
False,[],bafyreieoj7bij6jmsaaslu73hmkzrv5etrolwtyptgvlsjvxwucsxhfwla
False,[],bafyreidkd5i25vanlvrbfnciaf2m25raxjibadafn4odhhyozf2pdld3i4
False,[],bafyreidrekv2a4zvzqynhvu4fw2hvcudisptnbll2aoauasqqwzpvluoqe
False,['grippe'],bafyreib4jmgnicvwzpjmpx4xcfoudqvork2moo7l7esif5a24dlq2igkke
False,[],bafyreidkuo26zmnbkmfvucla24liyssehn4nr2utt6xd4yx74aay57qqna
False,[],bafyreig6jcgl6hhhg5z273szlu5e7wx2xzhieo3faa5usd2aaim46yaps4
False,[],bafyreiapskbkhg2bwc7jwpukscrgxsfr7ww4e7xxledyiweklsloxgdvp4
False,[],bafyreibckqrk5v2ansabod4zvq5kfpayxk3da3u6yjssnybkdwpl3dloyq
False,[],bafyreicd7zpisoqu6qfqwsofyvphrhxi2szcr5qcojlovc57wmqremyc2q
False,[],bafyreie4gw2etavoznhuc4s7q5glzobqpc5xozczqmeaq3umh4unkjcl2a
False,[],bafyreigc4zhd4yiog5xhpoxqzsol7wj7x3eb6xywrv2ybw7s4nc2szjsj4
False,[],bafyreied5ggvxool3eh54pemrzleegf3a5q4uro26obtqmi6ws5l6xhw4u
False,[],bafyreiembkrad65yhurjyhz4n2qbzizb2kqswbgl4o7sf3ukhoed7hhdry
False,[],bafyreidadhofo4inf4xn2hbh3cov4nzgaeo7dgda72xt7xzchy6krhllnu
False,[],bafyreigo5jrimhai3yz3xgfaf6zjw7vlgen3cp3lgtwfthtpofk6y4lz3a
False,[],bafyreiekdu7pwyoj6c2xplocdnjcigwv4tkkyarbuzj5qrnhmmitqis2qa
True,"['grippe', 'complètement à plat']",bafyreifkn2torkgrohxxjl7lpu7ql4lhax75xz2lmufrkwj5jrpy444wdy
False,[],bafyreigfougzb7od3juoc5nzdxcwzpu2pcztl5p7ejdgmpe7pjtyffhdbq
False,[],bafyreie7xhesniey4n4wsxxatrd4i652536dbguqzucv67klyuvnkjusby
False,"['syndrome grippal', 'grippe', 'VRS', 'pneumonie', 'bronchiolites']",bafyreiev42zft4ipqsrpxdirmmqjvbed3nvr3nycn2xswep6nperffot7m
False,[],bafyreigsqripunh6a6ba2d6zsgtcmysb7qthr63lheinnfwxybz7m7tluu
False,[],bafyreidjvoxusv4o7t6wu3fwzjfzdjhildlzzaaudb4ck6q2pjeq4aqsju
False,[],bafyreihbivol6kb5mnig5cpdf3ryziqe5srm7ioapuih6tdvtgzxu5frim
